actor_id,name_unified,year_birth,year_death
philipcrampton_0,"CRAMPTON, P.",NA,NA
richardwatts_0,"WATTS, Richard",NA,NA
tradesmensbills_1,"BILLS, Tradesmens",NA,NA
bbti_107904,"BODDINGTON, Nicholas",1669,1717
bbti_116446,"BALDWIN, Richard",1691,1777
bbti_53113,"PAYNE, William",1744,1745
jamesknox_0,"KNOX, James",NA,NA
bbti_31247,"HARRISON, J",1706,1722
bbti_20389,"DODD, Anne Mrs I",1713,1739
bbti_35649,"HUDDLESTON, Samuel",1719,1733
bbti_29030,"GRIFFITH, E",1722,1722
bbti_116689,"CORBETT, Charles Sir",1748,1808
thomashume_0,"HUME, Thomas",NA,NA
bbti_109907,"PEELE, John",1710,1770
bbti_16093,"CORBET, Charles",1709,1752
bbti_77536,"WOOD, John",1735,1741
bbti_9201,"BRISCOE, Samuel",1691,1726
bbti_114102,"DILLY, Edward",1732,1779
bbti_65134,"SOWLE, Jane Mrs",1706,1715
richardwatkins_0,"WATKINS, Richard",NA,NA
adrianwatkins_0,"WATKINS, Adrian",NA,NA
robertfreebairnandcompany_0,Robert Freebairn and Company,NA,NA
bbti_98184,"BAKER, William",1735,1841
alexanderkincaid_1,"KINCAID, A.",NA,NA
bbti_8527,"BRADLEY, Job III",1725,1822
kknipwright_0,"KNIPWRIGHT, K.",NA,NA
bbti_23947,"FENNER, Enoch",1703,1729
bbti_35731,"HUGGONSON, J",1707,1743
societatisstationariorum_0,Societatis Stationariorum,NA,NA
gwilmot_0,"WILMOT, G.",NA,NA
lukedillon_0,"DILLON, Luke",NA,NA
jossheppard_0,"SHEPPARD, J.",NA,NA
gandaewing_0,G. and A. Ewing,NA,NA
bbti_77895,"WOODWARD, James",1705,1748
bbti_46613,"MECHELL, James",1732,1754
bbti_6272,"BICKHAM, George jr",1723,1763
bbti_28405,"GRAY, John",1728,1742
bbti_15288,"COLLINS, William",1730,1740
tastley_1,"ASTLEY, T.",NA,NA
rbaldwinlondon_0,"LONDON, R.",NA,NA
bbti_51014,"NUTT, Edward",1715,1730
bbti_57723,"RIBOTTEAU, Henry",1702,1719
alicereilly_0,"REILLY, A.",NA,NA
maryowen_0,"OWEN, M.",NA,NA
bbti_60387,"RYALL, John",1755,1794
bbti_107794,"BALLARD, Samuel",1693,1761
bbti_29546,"GYLES, Fletcher",1714,1741
bbti_116065,"TOOKE, Samuel",1719,1725
gulielmisayes_0,"SAYES, Gulielmi",NA,NA
bbti_77907,"WOODWARD, Thomas",1713,1745
bbti_7622,"BONNER, Samuel",1746,1793
bbti_61389,"SCOT, Robert",1676,1753
gulielmiinnys_0,"INNYS, Gulielmi",NA,NA
bbti_106019,"HILLS, Gilham",1680,1737
alexandricarlile_0,"CARLILE, Alexandri",NA,NA
johanpickard_0,"PICKARD, Johan.",NA,NA
bbti_64396,"SMITH, Sam",1701,1707
bbti_107857,"WALFORD, Benjamin",1679,1710
bbti_106998,"SLATTER, James",1699,1699
henrysaunders_0,"SAUNDERS, H.",NA,NA
bbti_7993,"BOUQUET, Joseph",1749,1780
bbti_73973,"WEBB, W jr",1733,1755
bbti_14459,"CLEMENTS, Richard",1721,1756
bbti_45421,"MARSHALL, Joseph",1707,1734
matthewwilliamson_0,"WILLIAMSON, M.",NA,NA
bbti_74386,"WEST, ---",1795,1798
bbti_109518,"SAFYER, Edward",1714,1714
bbti_107835,A. and J. Churchill,1674,1728
jdandrg_0,J. D. and R. G,NA,NA
bbti_68290,I. and J. Taylor,1787,1787
bbti_105020,"BASSETT, Richard",1690,1706
elizabethsadleir_0,"SADLEIR, Elizabeth",NA,NA
bbti_15291,Guil. & Joh. Innys,1795,1802
georgeeverden_0,"EVERDEN, George",NA,NA
bbti_116713,"WOODFALL, Henry",1735,1769
bbti_7830,"BOREMAN, Thomas",1715,1745
bbti_78110,"WORRALL, Thomas",1724,1767
williammiller_0,"MILLER, W.",NA,NA
bbti_114835,"COX, Henry Shute",1736,1785
bbti_46614,"MECHELL, M",1748,1770
bbti_47943,"MONCKTON, Philip",1701,1707
bbti_41991,"LEE, Mrs",1699,1800
bbti_78323,"WRIGHT, John",1748,1748
bbti_109740,"GILLIVER, Lawton",1721,1748
bbti_38942,"JONES, T",1733,1733
wandwsmith_0,W. and W. Smith,NA,NA
bbti_43989,"LOWNDS, Thomas",1719,1784
bbti_58959,"ROBINSON, John",1737,1742
bbti_96640,"LEWIS, John",1752,1832
bbti_6399,"BILLINGSLEY, J",1715,1727
bbti_36505,"HUTTON, James",1716,1795
ccook_0,"COOK, C.",NA,NA
tdover_0,"DOVER, T.",NA,NA
bbti_110934,"DAVIDSON, Joseph",1730,1753
wruss_0,"RUSS, W.",NA,NA
bbti_40130,J. and T. King,1745,1760
bbti_16671,"COWPER, M",1749,1776
bbti_34013,"HODGES, J",1748,1782
bbti_70526,"TREWMAN, Robert I",1738,1802
bbti_108120,"SPRINT, John",1695,1729
bbti_108117,"SPRINT, Benjamin",1700,1737
bbti_55348,"POTE, Joseph",1703,1787
bbti_47231,"MILLAN, John",1701,1784
bbti_63751,"SMITH, A",1717,1729
mrrobertfreebairn_0,"FREEBAIRN, Mr",NA,NA
wardandchandler_0,Ward and Chandler,NA,NA
richardsouthall_0,"SOUTHALL, Richard",NA,NA
bbti_26768,"GENT, Thomas",1693,1778
bbti_111939,"BATLEY, Jeremiah",1709,1737
bbti_78573,"WYAT, John",1690,1728
bbti_5376,"BELL, E",1698,1722
johnhyde_0,"HYDE, J.",NA,NA
abrahambradley_0,A. Bradley,NA,NA
bbti_65846,"STANTON, J",1746,1747
bbti_64108,"SMITH, John",1709,1715
andrewcrook_1,"CROOK, Andrew",NA,NA
sylvanuspepyat_0,"PEPYAT, Sylvanus",NA,NA
bbti_50653,"NOMAN, T",1738,1738
bbti_31486,"HART, John",1737,1765
bbti_42551,"LEWIS, John",1741,1755
bbti_26302,"GARDNER, Ebenezer",1735,1766
georgerisk_0,"RISK, George",NA,NA
georgeewing_0,"EWING, George",NA,NA
bbti_37875,"JENOUR, Matthew",1707,1786
bbti_107026,"MOUNT, William",1698,1769
bbti_114143,"PAGE, Thomas",1718,1762
bbti_68853,"THOMAS, R",1719,1719
bbti_14554,"CLIFTON, Francis",1714,1724
tpercy_0,"PERCY, T.",NA,NA
wandjmountandtpage_0,W. and J. Mount and T. Page,NA,NA
theojones_0,"JONES, Theo.",NA,NA
johnpennel_0,"PENNEL, John",NA,NA
twruddimannos_0,T. & W. Ruddimannos,NA,NA
mrwilliammonro_0,"MONRO, Mr",NA,NA
wdrummond_0,"DRUMMOND, W.",NA,NA
ginnys_0,"INNYS, G.",NA,NA
gstrahan_2,"STRAHAN, G.",NA,NA
fletchergyles_0,"GYLES, Fletcher",NA,NA
andrewfoulis_0,"FOULIS, Andrew",NA,NA
bbti_84524,"JONES, John",1726,1726
erideout_1,"RIDEOUT, E.",NA,NA
bbti_18284,"DAMPIER, J",1750,1750
bbti_7137,"BLAND, R",1750,1790
bbti_55662,"PRATT, T",1750,1750
bbti_8281,"BOWYER, Jonah",1705,1727
bbti_53640,"PENN, John",1700,1734
ddobson_0,"DOBSON, D",NA,NA
mrjamesmewen_0,"M'EUEN, Mr",NA,NA
bbti_78209,"WREN, John",1748,1757
pressickrider_0,"RIDER, Pressick",NA,NA
thomasharbin_0,"HARBIN, Thomas",NA,NA
bbti_111017,"DAVIS, Thomas",1715,1715
wandjinnys_0,W. and J. Innys,NA,NA
williammeadows_0,"MEADOWS, W.",NA,NA
bandcmotte_0,B. and C. Motte,NA,NA
thomascombes_0,"COMBES, T.",NA,NA
bbti_6260,"BICKERTON, Thomas",1707,1722
bbti_75962,"WILKINSON, J",1732,1732
companyofgardeners_0,Company of Gardeners,NA,NA
lumsdenson_0,Lumsden & Son,NA,NA
bbti_13749,"CHURCHILL, John",1690,1716
bbti_33740,"HINDE, Andrew",1709,1717
bbti_37007,"JACKSON, David",1700,1716
bbti_75700,"WILCOX, Thomas",1740,1775
bbti_111226,"STICHALL, Benjamin",1729,1779
bbti_12450,"CARTER, John",1739,1742
jamesforsyth_0,"FORSYTH, James",NA,NA
jamesalves_0,"ALVES, James",NA,NA
bbti_66145,"STEPHENS, Joel",1724,1765
johnmorphew_0,"MORPHEW, John",NA,NA
bbti_1142,"AMEY, M",1747,1748
bbti_38401,"JOLIFFE, John",1750,1755
bbti_37600,"JEFFERIES, John",1747,1768
bbti_31850,"HATCHETT, Timothy",1731,1736
bbti_70349,"TOZER, Aaron",1727,1765
richardnorris_0,"NORRIS, Richard",NA,NA
bbti_104681,"CROUCH, Nathaniel",1656,1725
bbti_36803,"INNYS, John",1710,1728
bbti_77601,"WOOD, Thomas",1718,1748
bbti_75693,"WILCOX, J",1721,1762
bbti_75361,"WHITRIDGE, Henry",1725,1765
edwardsandys_0,"SANDYS, Edward",NA,NA
bbragg_0,"BRAGG, B.",NA,NA
annodom_0,"DOM, Dom",NA,NA
bbti_105218,"DOVER, James",1660,1717
bbti_116204,"WRIGHT, Thomas",1723,1798
johnnewlands_0,"NEWLANDS, J.",NA,NA
anorry_0,"NORRY, A.",NA,NA
awebster_0,"WEBSTER, A.",NA,NA
jamesbeugo_1,"BEUGO, J.",NA,NA
bailliecadel_0,"CADEL, Baillie",NA,NA
bbti_54144,"PHILLIPS, John",1707,1716
bbti_55637,"PRATT, Daniel",1715,1761
bbti_116049,"DRAPER, Somerset",1720,1756
robertbaldwin_0,"BALDWIN, R.",NA,NA
bbti_20802,"DOWSE, J",1752,1760
bbti_60312,"RUSSELL, William",1745,1756
bbti_15610,"COOK, H",1730,1732
hharris_0,"HARRIS, H.",NA,NA
thomasbowlesjerbatley_0,"BATLEY, Thomas",NA,NA
bbti_6407,"BILLINGSLEY, Samuel",1724,1760
bbti_3052,"BAKER, John",1702,1715
bbti_28358,"GRAVES, W",1718,1718
edwardbeer_0,"BEER, Edward",NA,NA
bbti_4188,"BARRETT, John",1744,1753
bbti_114094,"WALLER, Thomas",1728,1774
bbti_30493,"HARBIN, Richard",1717,1718
jamespotts_1,"POTTS, J.",NA,NA
bbti_36667,"ILIVE, Jacob",1729,1763
bbti_109704,"BURTON, William",1706,1733
bbti_36669,"ILIVE, Jane",1696,1731
bbti_133389,"HODGKIN, T",1697,1704
willgordon_0,"GORDON, W.",NA,NA
johnandbarhamclark_0,John and Barham Clark,NA,NA
bbti_13032,"CHANDLER, John",1726,1727
christopherdickson_0,"DICKSON, Christopher",NA,NA
bbti_28963,"GREY, S",1727,1727
gwilliams_0,"WILLIAMS, G.",NA,NA
bbti_75495,"WHITWORTH, R",1753,1754
mrselizabethfoster_0,"FOSTER, Mrs",NA,NA
bbti_12278,"CARPENTER, Henry",1741,1755
bbti_129782,"BROWN, Jonas",1715,1715
bbti_44618,"MAC-EVEN, James",1721,1731
bbti_60441,"RYLES, Thomas",1706,1736
bbti_30238,"HAMMOND, Thomas II",1712,1744
bbti_53109,"PAYNE, Thomas I",1719,1799
bbti_108082,"CLEAVE, Isaac",1671,1715
bbti_53568,"PEISLEY, Antony",1692,1724
bbti_20778,"DOWNING, Martha",1734,1770
thomaswilkinson_0,"WILKINSON, Thomas",NA,NA
bbti_61088,"SAWBRIDGE, George II",1690,1716
bbti_11202,"BURROUGH, Richard",1704,1708
charlesrivington_0,"RIVINGTON, C.",NA,NA
diroberto_0,"ROBERT, Robert",NA,NA
gulielmiredmayne_0,"REDMAYNE, Gulielmi",NA,NA
bbti_47034,"MEURE, Anthoine (Antonius)",1708,1715
bbti_47658,"MINORS, Ralph",1728,1743
thomashill_0,"HILL, Thomas",NA,NA
bbti_125522,"CRUTTENDEN, Robert",1721,1721
bbti_31005,"HARRIS, Elizabeth",1699,1711
messinnysandmanby_0,Mess. Innys and Manby,NA,NA
bbti_42531,"LEWIS, J",1736,1743
bbti_39789,"KENT, Henry",1732,1771
bbti_36940,"ISTED, J",1704,1732
jwhitaker_0,"WHITAKER, J.",NA,NA
bbti_53088,"PAYNE, Oliver",1719,1740
bbti_3749,"BARKER, B",1750,1762
bbti_131197,Clarke and Collins,1776,1777
jmace_0,"MACE, J.",NA,NA
bbti_49111,"MUNBY, John",1736,1749
benjaminbarker_0,"BARKER, B.",NA,NA
mbryson_0,"BRYSON, M.",NA,NA
robertsmith_0,"SMITH, Robert",NA,NA
bbti_65219,"SPAVAN, George",1735,1750
messinnys_0,Mess. Innys,NA,NA
bentonseeley_0,"SEELEY, B.",NA,NA
shutecox_0,"COX, S.",NA,NA
bbti_53743,"PEPPER, W",1723,1732
bbti_57397,"REEVE, William",1745,1759
henryscheurleer_1,"SCHEURLEER, H.",NA,NA
society_0,Society,NA,NA
bbti_113830,"PAGE, Thomas",1694,1733
bbti_46514,"MEAD, T",1702,1706
peterpotter_0,"POTTER, P.",NA,NA
bbti_54471,"PIERS, H",1742,1759
bbti_50399,"NICHOLSON, John I",1752,1796
mcooper_0,"COOPER, M.",NA,NA
bbti_55770,"PREVOST, Nicholas",1721,1733
bbti_6594,"BIRD, John I",1709,1770
bbti_108066,"CLUER, John",1695,1728
wthurlbourn_0,"THURLBOURN, W.",NA,NA
jbeecroft_1,"BEECROFT, J.",NA,NA
bbti_27456,"GLEED, Jonathan",1740,1786
bbti_52448,"PARKER, Sackville",1719,1798
mescrownfield_0,"CROWNFIELD, Mes.",NA,NA
williamdickie_2,"DICKIE, William",NA,NA
bbti_77888,"WOODWARD, C",1741,1741
bbti_113385,"SANDBY, William",1734,1799
bbti_109210,"HAWKINS, George",1705,1780
bbti_9390,"BROMAGE, J",1749,1749
bbti_66275,"STEVENS, Paul",1750,1769
bbti_77771,"WOODGATE, Henry",1757,1766
robertfleming_0,"FLEMING, R.",NA,NA
bbti_105242,"FREEMAN, William",1674,1723
bbti_48910,"MOUNT, J",1708,1708
johnpaton_1,"PATON, John",NA,NA
dmidwinter_2,"MIDWINTER, D.",NA,NA
bbti_39018,"JONES, W",1741,1741
wlobb_0,"LOBB, W.",NA,NA
bbti_41793,"LEAKE, John",1742,1748
bbti_51666,"OVERTON, Henry II",1704,1751
bbti_34375,"HOLE, John",1724,1731
bbti_3974,"BARNES, John",1688,1718
bbti_114716,"REYNOLDS, Thomas",1732,1732
williambrien_0,"BRIEN, William",NA,NA
bbti_112617,"BROWN, John",1713,1713
bbti_58430,J. Rivington and Sons,1777,1789
messrsfletcherandhodson_0,Messrs. Fletcher and Hodson,NA,NA
bbti_10273,"BROWNE, Jonah (Jonas)",1713,1722
bbti_44105,"LUCKMAN, Thomas",1744,1784
bbti_71462,"VANDENHOECK, Abraham",1721,1734
bbti_59203,"ROCQUE, John",1705,1762
tandschapman_0,T. and S. Chapman,NA,NA
bbti_37044,"JACKSON, J",1724,1762
bbti_6201,"BEVILL, J",1745,1745
bbti_75696,"WILCOX, John",1709,1740
edouardkelmarneck_0,"KELMARNECK, Edouard",NA,NA
bbti_15333,"COLLYER, John",1710,1739
bbti_9776,"BROUGHTON, Edward",1727,1770
bbti_42992,"LISTER, James",1736,1753
bbti_51174,"OGLE, Joseph",1707,1774
bbti_35547,"HOWGATE, Samuel",1725,1761
alexanderdavidson_0,"DAVIDSON, Alexander",NA,NA
bbti_26977,"GIBSON, Nicholas",1750,1779
jamesdalton_0,"DALTON, James",NA,NA
williambird_0,"BIRD, William",NA,NA
bbti_31123,"HARRIS, Thomas",1741,1750
bbti_64335,"SMITH, Ralph",1642,1708
jsheepy_0,"SHEEPY, J.",NA,NA
bbti_59014,Messrs. Robinsons,1745,1819
bbti_106995,"JAMES, George",1684,1735
jandjknaptonandrobknaplocklondonandmrcreighton_0,J. and J. Knapton and Rob. Knaplock London and Mr Creighton,NA,NA
jerpepyat_0,"PEPYAT, Jer.",NA,NA
francishowgrave_0,"HOWGRAVE, Francis",NA,NA
mrbishop_0,Mr Bishop,NA,NA
mrnoon_0,Mr Noon,NA,NA
johncooke_0,"COOKE, Mr",NA,NA
bbti_29513,"GWILLIM, Philip",1710,1717
bbti_49981,"NEWCOMB, Richard",1691,1727
handrjoy_0,H. and R. Joy,NA,NA
bbti_112675,"HUBBARD, John Henry",1741,1741
bbti_132756,"NORTON, William",1670,1711
williambird_1,"BIRD, William",NA,NA
calebratten_0,"RATTEN, Caleb",NA,NA
bbti_5645,"BENNET, Charles",1734,1736
bbti_108712,"WILDE, John",1690,1720
bbti_106195,"PHILLIPS, Joshua",1672,1737
bbti_107515,"TAYLOR, John",1676,1720
medwards_0,"EDWARDS, M.",NA,NA
bbti_43842,"LOVELL, M",1745,1745
bbti_76705,"WILMER, Thomas",1726,1726
bbti_35237,"HOTHAM, Matthew",1704,1725
bbti_37130,"JACKSON, L",1731,1733
aantiquity_0,"ANTIQUITY, A.",NA,NA
bbti_51701,"OWEN, Edward",1745,1765
bbti_128137,"FLEETWOOD, Robert",1731,1824
bbti_25563,"FREEMAN, Ann",1738,1756
jamesthompson_0,"THOMPSON, J.",NA,NA
samuelprice_0,"PRICE, S.",NA,NA
bbti_111871,"OWEN, Edward",1720,1771
bbti_51700,"OWEN, Edward",1732,1783
williamdaniell_0,"DANIELL, William",NA,NA
bbti_23822,"FEALES, W",1731,1740
mrsfrancesoliver_0,"OLIVER, Mrs",NA,NA
bbti_40178,"KING, Richard",1718,1749
josephbraffet_0,"BRAFFET, Joseph",NA,NA
guilredmayne_0,"REDMAYNE, Guil.",NA,NA
bbti_48741,"MORTLOCK, George",1670,1717
bbti_2178,"ATKINS, Maurice",1671,1715
bbti_33658,"HILLS, P",1700,1706
bbti_10098,"BROWN, Thomas",1704,1704
bbti_5367,"BELL, Andrew",1683,1720
bbti_109680,"BODDINGTON, Martin",1679,1722
bbti_34935,"HOOTON, Charles",1729,1730
rhett_0,"HETT, R.",NA,NA
rford_1,"FORD, R.",NA,NA
bbti_55265,"PORTER, Henry",1722,1754
bbti_107678,"DARKER, Samuel",1679,1701
bbti_28011,"GOUGE, John",1700,1727
bbti_46509,"MEAD, Medriach (Medrick)",1679,1734
bbti_24570,"FLETCHER, John",1721,1759
alexanderrobertson_0,"ROBERTSON, Alexander",NA,NA
bbti_130462,"RIBOTTEAU, Henri",1695,1719
jameschalmers_0,"CHALMERS, James",NA,NA
bbti_51509,J. Osborn and Longman,1725,1732
bbti_114334,"BROWN, Robert",1727,1781
mrwilliamsandby_0,"SANDBY, Mr",NA,NA
bbti_135176,"NEWBURY, John",1741,1741
bbti_50772,"NORRIS, William",1718,1774
bbti_15628,"COOK, John",1712,1746
johnwood_0,"WOOD, John",NA,NA
bbti_73200,"WARNER, John",1743,1744
bbti_115099,"BROWN, William",1734,1797
bbti_34912,"HOOPER, Samuel",1756,1793
bbti_46084,"MATTHEWS, Mary",1692,1723
henryjones_0,"JR, H.",NA,NA
andom_0,"DOM, Dom",NA,NA
bbti_111940,"OSBORNE, John",1703,1734
bbti_68294,"TAYLOR, Thomas",1712,1725
bbti_66593,"STOKOE, Luke",1700,1727
bbti_64240,"SMITH, Joseph",1690,1728
bbti_112789,"JOHNSON, Aris",1718,1718
bbti_112837,"KING, Robert",1725,1725
thomaspagewil_0,"WIL, Thomas",NA,NA
bbti_113828,"MOUNT, Fisher",1704,1729
bbti_72925,"WARD, Caesar",1710,1759
bbti_13036,"CHANDLER, Richard",1732,1744
assignsofthomasnewcombandhenryhills_0,assigns of Thomas Newcomb and Henry Hills,NA,NA
messbrothertoninnys_0,Mess. Brotherton Innys,NA,NA
brotherbenjamincole_0,"COLE, B.",NA,NA
thomasandwalruddimans_0,Thomas and Wal. Ruddimans,NA,NA
bbti_47900,"MOLL, Herman",1654,1732
bbti_105662,"OVERTON, John",1655,1713
mrpvaillant_0,"VAILLANT, Mr",NA,NA
bbti_7365,"BOAG, William I",1793,1833
bbti_22704,"ENGLISH, J",1740,1745
bbti_132753,"MATTHEWS, John",1667,1714
bbti_77831,"WOODMAN, Thomas",1732,1738
bbti_48920,Mount and Page,1722,1786
bbti_109568,"SAY, Charles Green",1721,1775
thodges_0,"HODGES, T.",NA,NA
joandlbmandaw_0,J. O. and L. B. M. and A. W,NA,NA
bbti_37598,"JEFFERIES, J",1752,1772
bbti_114019,"NUTT, Richard",1693,1780
bbti_58050,"RICHARDSON, William",1701,1720
bbti_66610,"STONE, J",1726,1737
bbti_31974,"HAWES, William",1691,1709
johntracy_0,"TRACY, John",NA,NA
alexanderthomson_0,"THOMSON, A.",NA,NA
bbti_122197,"WARD, Cesar",1743,1745
bbti_13037,"CHANDLER, Richard",1713,1744
bbti_7213,"BLISS, Joseph",1705,1721
maryroberts_0,"ROBERTS, Mary",NA,NA
bbti_72856,"WALWYN, Herbert",1698,1702
bbti_135337,"VARENNE, Pierre",1702,1703
bbti_132754,"MAYOS, John",1660,1711
isaaclaneandcompany_0,Isaac Lane and Company,NA,NA
richarddickson_0,"DICKSON, R.",NA,NA
messieursbirt_0,"BIRT, Mr",NA,NA
bbti_116061,"HARRIS, John",1742,1742
bbti_15600,"COOK, E Mrs",1733,1752
bbti_20412,"DODD, Mrs",1720,1744
edwardexshaw_0,"EXSHAW, Edward",NA,NA
robertumfreebarnum_0,"FREEBARNIUM, Robertum",NA,NA
wjames_0,"JAMES, W.",NA,NA
bbti_58940,"ROBINSON, Jacob",1735,1759
bbti_75523,"WICKENS, John",1680,1705
bbti_15336,"COLLYER, Joseph",1744,1761
bbti_124006,"COGAN, Francis",1730,1745
edvardowaters_0,"WATERS, Edvardo",NA,NA
bbti_116779,"WOTTON, Thomas",1723,1766
thomaslangley_0,"LANGLEY, Thomas",NA,NA
bbti_78163,"WOTTON, Jane",1717,1721
bbti_17297,"CROKATT, James",1723,1752
bbti_113639,"ROBINSON, Joseph",1703,1703
bbti_71765,"VINCENT, Robert",1691,1723
bbti_44267,"LYMPANY, Robert",1659,1753
bbti_37361,"JAMES, Eleanor Mrs",1662,1719
gulthurlbournebibliopolaecantab_0,"CANTAB, Gul.",NA,NA
bbti_25581,"FREEMAN, John",1748,1748
bbti_106112,"BRUDENELL, John",1671,1710
joannischamberlaine_0,"CHAMBERLAINE, Joannis",NA,NA
bbti_63489,"SLATER, Henry",1722,1755
richiswell_0,"CHISWELL, Ri.",NA,NA
catherineware_0,"WARE, C.",NA,NA
felixfarley_0,"FARLEY, Felix",NA,NA
bbti_76839,"WILSON, J",1715,1741
bbti_10038,"BROWN, Peter",1730,1752
bbti_8937,"BREWER, W",1711,1711
johnlawrence_0,"LAWRENCE, John",NA,NA
thomampayne_0,Mess. Payne,NA,NA
charleshoguel_1,"HOGUEL, Charles",NA,NA
compagnie_0,& Compagnie,NA,NA
bbti_109904,"BROWN, Daniel",1716,1762
bbti_96684,W. and C. Dicey,1773,1852
josephedwards_2,"EDWARDS, Mr",NA,NA
bbti_45404,"MARSHALL, John",1695,1734
bbti_50666,"NOORTHOUK, Harmen",1727,1735
bbti_6148,Mess. Bettesworth and Hitch,1731,1739
benjamintook_1,"TOOK, Benjamin",NA,NA
bbti_13625,"CHOLMONDELEY, Noah",1725,1732
bbti_70360,"TRACY, Ebenezer",1695,1719
bbti_108820,"TRACEY, Ebenezer",1683,1717
bbti_70361,"TRACY, H",1719,1723
jameshamilton_0,"HAMILTON, James",NA,NA
johnbrigsmerchant_0,"M, J.",NA,NA
patrickwalker_0,"WALKER, Patrick",NA,NA
bbti_10981,"BURGES, Francis",1692,1706
jrobsertson_0,"ROBSERTSON, J.",NA,NA
jamesweir_0,"WEIR, James",NA,NA
executrixofmarykettilby_0,executrix of Mary Kettilby,NA,NA
bbti_55407,"POTTINGER, Israel",1759,1761
bbti_23234,"EVERINGHAM, Elinor Mrs",1707,1715
bbti_59150,"ROCAYROL, Abel",1720,1737
bbti_19998,"DICEY, Cluer",1715,1775
bbti_29512,"GWILLIM, John",1684,1719
jgoddard_0,"GODDARD, J.",NA,NA
bbti_104724,"MANSHIP, Samuel",1678,1720
bbti_75857,"WILKIN, Richard",1693,1724
johntraill_0,"TRAILL, J.",NA,NA
bbti_52350,"PARKER, Edward",1705,1724
bbti_108069,"ILIVE, Thomas",1663,1724
bbti_69545,"THURLBOURN, Richard",1702,1724
bbti_75144,"WHITEFIELD, C",1740,1746
messieurslloydandgibbons_0,Messieurs Lloyd and Gibbons,NA,NA
bbti_1336,"ANDREWS, John",1736,1809
bbti_112548,"HUGHS, John",1721,1771
bbti_76275,"WILLIAMS, John",1710,1721
bbti_41052,"LANE, Isaac",1705,1762
jknapton_3,"KNAPTON, J.",NA,NA
martinbryson_1,"BRYSON, Martin",NA,NA
bbti_83534,"HAZARD, Jos",1724,1724
bbti_37679,"JEFFRIES, Francis",1711,1739
johnhall_0,"HALL, John",NA,NA
bbti_7686,J. and J. Bonwicke,1724,1743
williambowyer_1,"BOWYER, William",NA,NA
wardchandler_0,Ward & Chandler,NA,NA
bbti_7688,"BONWICKE, Rebecca",1706,1735
bwhilson_0,"WHILSON, B.",NA,NA
bbti_107614,"BEVER, Thomas",1682,1738
bbti_7523,"BOLTON, S",1712,1713
rcave_0,"CAVE, R.",NA,NA
rbonwicketimgoodwin_0,"GOODWIN, R.",NA,NA
bbti_107117,"HAZARD, Joseph",1693,1750
sbrico_0,"BRICO, S.",NA,NA
wsandby_0,"SANDBY, W.",NA,NA
robdavis_0,"DAVIS, R.",NA,NA
bbti_72853,"WALWIN, H",1704,1704
mrhitch_0,Mr Hitch,NA,NA
bbti_46923,"MERRILL, Thomas",1736,1781
sslow_0,"SLOW, S.",NA,NA
bbti_15206,"COLLINS, Benjamin",1715,1785
bbti_132766,"PARKER, Anne",1737,1737
bbti_116359,"STEPHENS, John",1708,1708
bbti_112981,"MORETON, Elias",1712,1712
bbti_54336,"PICARD, R",1704,1704
bbti_82560,"FULLER, John",1747,1747
bbti_111578,"FULLER, John",1740,1740
bbti_8972,"BRIANT, George",1703,1705
bbti_56504,"R, D",1707,1707
bbti_58110,"RICHMOND, D",1707,1717
bbti_76607,"WILLIS, John",1712,1738
thomaspettit_0,"PETTET, T.",NA,NA
rightreasonesq_0,"ESQ, Right",NA,NA
bbti_8278,"BOWYER, Christian",1727,1734
bbti_112078,"FADEN, William",1726,1783
bbti_79788,"BETTSWORTH, Arthur",1721,1725
bbti_51436,"ORIEL, Philip I",1749,1787
sarahcliff_0,"CLIFF, S.",NA,NA
bbti_78321,"WRIGHT, John",1727,1742
johnhero_0,"HERO, John",NA,NA
bbti_24354,"FISHER, Joseph",1735,1738
bbti_29061,"GRIFFITH, T",1717,1720
rgraves_0,"GRAVES, R.",NA,NA
bbti_12733,"CATTERNS, J",1727,1739
bbti_70225,"TOVEY, Barnes",1750,1806
bbti_1144,"AMEY, Robert",1733,1753
bbti_112694,"SMITH, George",1749,1749
samueldanvers_0,"D'ANVERS, Samuel",NA,NA
thomasmoore_0,"MOORE, T.",NA,NA
thomaswilliams_1,"WILLIAMS, T.",NA,NA
excusumcantabrigi_0,"CANTABRIGIÆ, excusum",NA,NA
jofriderichgleditschiibfilii_0,"FILII, Jo.",NA,NA
bbti_64527,"SMITH, Thomas I",1738,1788
bbti_46922,T. & J. Merrill,1757,1790
mbaldwin_1,"BALDWIN, M.",NA,NA
bbti_52439,"PARKER, Richard",1692,1725
bbti_4149,"BARREAU, ---",1715,1715
bbti_116465,"WICKSTEED, Edward",1729,1729
bbti_45422,"MARSHALL, Joseph",1753,1788
bbti_60494,"SACKFIELD, John",1713,1724
bbti_114204,"PARKER, Thomas",1740,1772
jeannourse_3,"NOURSE, Jean",NA,NA
bbti_15414,"COMBES, Thomas",1721,1728
bbti_38113,"JOHNSON, J",1715,1737
bbti_21214,"DUNCOMBE, Eleazar",1702,1753
nbell_0,"BELL, N.",NA,NA
bbti_25295,J. and J. Fox,1736,1776
wilhamilton_0,"HAMILTON, Hamilton",NA,NA
rwest_0,"WEST, R.",NA,NA
bbti_42637,"LEWIS, William",1709,1759
